coverage_id,term_id,coverage_code,limit_per_occurrence,limit_per_person,deductible,rental_daily_limit,rental_max_days
cdeffb8b-22c8-4a8a-c1ae-daf9fe997a3f,a0d74a71-80e9-4a7b-3a8b-ed7d871f57b6,COLL,50000,,500,,
25175f57-5c75-4d8c-d168-0d241c0399aa,a0d74a71-80e9-4a7b-3a8b-ed7d871f57b6,COMP,25000,,500,,
3a304dec-addc-45e6-9b40-723ca3757b80,a0d74a71-80e9-4a7b-3a8b-ed7d871f57b6,RENT,1200,,,40,30
6c3cdc99-224f-4cb9-3056-9fc9ed7ed14d,a0d74a71-80e9-4a7b-3a8b-ed7d871f57b6,TOW,150,,,,
8caae205-8ed1-4acb-88f7-0217d2402b47,b2265d99-4c75-4e0b-c130-84570c5b95d9,COLL,50000,,1000,,
8b06a7cc-cef9-4e37-86ab-c1c647227d27,b2265d99-4c75-4e0b-c130-84570c5b95d9,COMP,30000,,250,,
ed95d5d6-8ebf-4e16-5355-47c735c27c6e,b2265d99-4c75-4e0b-c130-84570c5b95d9,RENT,1200,,,40,30
2b3f8d9e-7697-4258-52ac-41085995c924,b2265d99-4c75-4e0b-c130-84570c5b95d9,TOW,150,,,,
420e3141-94ff-49bc-8696-5c2db9fbe385,919e1cc9-af36-4d58-e498-dcaa38665cdd,COLL,30000,,500,,
44dd61ee-54ff-4dd7-45a4-259017da6a14,919e1cc9-af36-4d58-e498-dcaa38665cdd,COMP,30000,,500,,
d51b63db-186d-4784-2ec0-a64667e8f860,919e1cc9-af36-4d58-e498-dcaa38665cdd,RENT,1200,,,40,30
9583e406-438b-42a7-ac83-806998ebfebf,919e1cc9-af36-4d58-e498-dcaa38665cdd,TOW,150,,,,
c023f897-c1bb-4452-1532-71ebc0b1a412,a6b63d6f-4231-4ac5-d129-ef22e5c64396,COLL,30000,,500,,
3c6abd19-3953-4f47-6751-e604cc953139,a6b63d6f-4231-4ac5-d129-ef22e5c64396,COMP,25000,,500,,
0b4eeb99-a6a6-45c4-ab1f-39ef3a31b7f7,a6b63d6f-4231-4ac5-d129-ef22e5c64396,RENT,1200,,,40,30
c0eb8288-af1c-4cd2-b1f1-85744be93357,a6b63d6f-4231-4ac5-d129-ef22e5c64396,TOW,150,,,,
84c09888-fdaf-4436-62ca-e465c5e4985b,663224b5-23b7-4851-e786-96ab1c092972,COLL,50000,,1000,,
c591f0da-cc6a-4c95-4e72-ce0dfd9c8636,663224b5-23b7-4851-e786-96ab1c092972,COMP,30000,,500,,
5cb7e068-d262-4788-7d90-019cd3694608,663224b5-23b7-4851-e786-96ab1c092972,RENT,1200,,,40,30
1c23c841-1634-45b0-5b9f-8d214f2adb41,b8979cd3-6713-4700-a5aa-8a743598eeb6,COLL,30000,,500,,
d8e8f618-ed2f-4b64-4874-1c761302c932,b8979cd3-6713-4700-a5aa-8a743598eeb6,COMP,30000,,250,,
35546644-2ab8-4e72-bd59-7d4993fed3c4,b8979cd3-6713-4700-a5aa-8a743598eeb6,RENT,1200,,,40,30
442296e4-620f-41e2-fb0d-0b93bac66504,271065f2-8732-4e70-a11e-5a38d1d3e949,COLL,30000,,500,,
6117eb3f-6420-4bb8-b842-58bbecdb6724,271065f2-8732-4e70-a11e-5a38d1d3e949,COMP,25000,,250,,
736477bb-787b-4887-bcf0-14f7dfad6cda,271065f2-8732-4e70-a11e-5a38d1d3e949,RENT,1200,,,40,30
44be1bbb-2bfa-4b67-c085-4dd6078b8e1b,818733e6-6178-46a2-984b-10cd8abc9110,COLL,30000,,500,,
13f5ef3c-d13f-4e2d-20f9-e751ed908949,818733e6-6178-46a2-984b-10cd8abc9110,COMP,30000,,250,,
9bd44d34-a8d7-4f44-cf3c-fac5fb2eb20e,818733e6-6178-46a2-984b-10cd8abc9110,RENT,1200,,,40,30
c87565a0-a8f0-4a05-ef08-8f664b86eb01,31abb203-db0c-410a-e330-e3cf197ed0bd,COLL,30000,,500,,
618388ec-1697-440c-06b4-d2520b2fd98a,31abb203-db0c-410a-e330-e3cf197ed0bd,COMP,30000,,250,,
76429d81-068b-4b9f-57de-7e6e3103d257,31abb203-db0c-410a-e330-e3cf197ed0bd,RENT,1200,,,40,30
0a496f93-ebab-43dc-40e7-d6cccef7c659,31abb203-db0c-410a-e330-e3cf197ed0bd,TOW,150,,,,
1f133c8b-854a-4d35-9ce7-0d3acbe5a9c7,113a03cb-0770-4ce5-2714-fb1020443293,COLL,25000,,500,,
ab19adce-acf4-40a1-3a7f-b4efbf197770,113a03cb-0770-4ce5-2714-fb1020443293,COMP,30000,,250,,
3a655458-524c-4eed-82a0-b646d7daf6b9,113a03cb-0770-4ce5-2714-fb1020443293,RENT,1200,,,40,30
ec443662-b157-4174-ec52-c75ddf00a070,113a03cb-0770-4ce5-2714-fb1020443293,TOW,150,,,,
898ce0b4-843f-4ead-2f97-6a13b1ad5bb9,d78a6012-8f98-411a-3b10-59df15cc54f4,COLL,25000,,500,,
36f22d08-4000-43e6-7267-5decc2d60df2,d78a6012-8f98-411a-3b10-59df15cc54f4,COMP,30000,,250,,
aff4ebbb-9ac5-4bfc-14a7-b542e07c0342,d78a6012-8f98-411a-3b10-59df15cc54f4,RENT,1200,,,40,30
98c64df9-c98a-4d38-ba40-aadaea5a5999,f8a0087b-cdd2-489e-9abc-4e13abdd938f,COLL,25000,,500,,
abcb8427-1855-4d0a-3374-c8d41e8ad7df,f8a0087b-cdd2-489e-9abc-4e13abdd938f,COMP,25000,,250,,
5c36784a-43a3-4dcf-c2f9-04da95fb31c6,f8a0087b-cdd2-489e-9abc-4e13abdd938f,RENT,1200,,,40,30
d7ad71f6-3383-4daf-0756-22ecfbb863e4,f8a0087b-cdd2-489e-9abc-4e13abdd938f,TOW,150,,,,
f1945dd4-71b8-477f-7382-083a01f9d477,60efa8de-eea3-4162-a6a1-e2d52fb998c0,COLL,50000,,500,,
86f74634-a8bb-49d8-75d5-95f38f9294d8,60efa8de-eea3-4162-a6a1-e2d52fb998c0,COMP,25000,,500,,
fa627cb4-2f6b-4bae-ff74-b40fa628b8a1,60efa8de-eea3-4162-a6a1-e2d52fb998c0,RENT,1200,,,40,30
0f1e7214-fdaa-4df6-dcbf-bd7d4482753d,70f5604b-f87c-4e5f-d6f7-0bf3f300c441,COLL,30000,,500,,
a012113c-0dc6-4dd9-24fb-059c8de42176,70f5604b-f87c-4e5f-d6f7-0bf3f300c441,COMP,30000,,500,,
cedad0c1-b02a-42ac-733b-9d5ebb651a0e,70f5604b-f87c-4e5f-d6f7-0bf3f300c441,RENT,1200,,,40,30
58a04afb-3ebd-443e-3c8d-ac3f910f3a3d,70f5604b-f87c-4e5f-d6f7-0bf3f300c441,TOW,150,,,,
3abec827-9774-4afb-cf20-80ece052ea06,09f2638e-b8ac-4f41-5c00-a8e6c8e12bc0,COLL,50000,,1000,,
844ea403-7868-4eb1-11be-9a4d8e392637,09f2638e-b8ac-4f41-5c00-a8e6c8e12bc0,COMP,25000,,250,,
449a5976-05c3-4bfd-391e-dcc7682f8c93,09f2638e-b8ac-4f41-5c00-a8e6c8e12bc0,RENT,1200,,,40,30
006d9ec2-4996-4645-5450-fbbf029def2f,09f2638e-b8ac-4f41-5c00-a8e6c8e12bc0,TOW,150,,,,
07768178-fd72-4059-6e16-0bf165dd2956,9fdcde87-db06-46e5-d039-0cff43fe2fb2,COLL,30000,,1000,,
ff1b6b68-1832-42b5-637d-3a1514fe0acb,9fdcde87-db06-46e5-d039-0cff43fe2fb2,COMP,30000,,500,,
d73390e3-8886-4be5-3cfc-a32428c4e402,9fdcde87-db06-46e5-d039-0cff43fe2fb2,RENT,1200,,,40,30
74354009-0f78-4a12-687f-43f641dc1af1,fb9e3e8a-17e4-4855-dc4a-365b3592dd4e,COLL,30000,,1000,,
d8dfe8ec-c25b-4431-7f9f-1e97e106b889,fb9e3e8a-17e4-4855-dc4a-365b3592dd4e,COMP,25000,,250,,
11d8ddb3-86d2-40d9-5dea-010c94e3128f,fb9e3e8a-17e4-4855-dc4a-365b3592dd4e,RENT,1200,,,40,30
99e24428-cea4-4272-ada0-51f4e2c79dc8,fb9e3e8a-17e4-4855-dc4a-365b3592dd4e,TOW,150,,,,
d8b56d23-0b85-42dc-1e34-4bcadb9bd48b,1699b9fd-42d5-4db7-4541-21ac967d2db3,COLL,30000,,1000,,
e436d13b-9323-47d9-fcda-1d7c5327de1a,1699b9fd-42d5-4db7-4541-21ac967d2db3,COMP,25000,,250,,
a092b4f7-2e92-4d4b-5cbd-3a2f95dfac8e,1699b9fd-42d5-4db7-4541-21ac967d2db3,RENT,1200,,,40,30
87fdebe9-d524-4527-f517-93c375617800,e333d053-64e3-426c-ba16-67290968ac4b,COLL,30000,,500,,
1420347f-49ee-4c10-b991-80d1dd109960,e333d053-64e3-426c-ba16-67290968ac4b,COMP,25000,,250,,
d61fdccf-3199-4074-c579-4d406b1bcd0c,e333d053-64e3-426c-ba16-67290968ac4b,RENT,1200,,,40,30
d2f25a50-1cfb-49ba-27e0-08b0b55d5e78,e333d053-64e3-426c-ba16-67290968ac4b,TOW,150,,,,
5fc2193c-7eee-49c7-bc3b-feac92dfe344,c3ec420c-8675-40d1-9245-7bd7e0f116e8,COLL,25000,,1000,,
f154550b-1927-4b24-f9d8-ff358cba0f94,c3ec420c-8675-40d1-9245-7bd7e0f116e8,COMP,25000,,500,,
83db025c-59c7-4e38-24ae-de468479b4bf,c3ec420c-8675-40d1-9245-7bd7e0f116e8,RENT,1200,,,40,30
48c601f6-c0ad-4b2f-7c45-6105585714dd,c3ec420c-8675-40d1-9245-7bd7e0f116e8,TOW,150,,,,
a0563484-10b7-49b2-9f54-ce91f42cc109,648fbe76-1a33-40f5-b3f3-2ae42343f68e,COLL,50000,,1000,,
8cc99307-f720-42a2-3977-8ce1a31f88fa,648fbe76-1a33-40f5-b3f3-2ae42343f68e,COMP,25000,,500,,
4a8183da-8a78-489d-885a-a7d939cc41a6,648fbe76-1a33-40f5-b3f3-2ae42343f68e,RENT,1200,,,40,30
a6f0ce37-63dc-4650-8ec0-f7b98e5eaf6e,648fbe76-1a33-40f5-b3f3-2ae42343f68e,TOW,150,,,,
931fa3a3-c280-452b-cf8b-85c512fc2c58,725ab8e4-ad8c-4a61-4a6f-a88e7722cc37,COLL,30000,,1000,,
b647f829-2ba4-4e36-017d-16f4e92a4459,725ab8e4-ad8c-4a61-4a6f-a88e7722cc37,COMP,30000,,250,,
219292b2-b72c-4653-35b0-8c64bf217c91,725ab8e4-ad8c-4a61-4a6f-a88e7722cc37,RENT,1200,,,40,30
51d87bdb-1ecb-421e-a31e-718b0176ca5a,725ab8e4-ad8c-4a61-4a6f-a88e7722cc37,TOW,150,,,,
2f5d4096-f7e8-4d3c-aa86-1eb3a356800b,b4786ee3-c0d4-4e6c-0a1a-02eda3618dfd,COLL,30000,,500,,
d594f2b4-532e-4237-b37e-29022aa81de2,b4786ee3-c0d4-4e6c-0a1a-02eda3618dfd,COMP,30000,,250,,
37061c92-9914-4d9b-9284-23e2fdc04e10,b4786ee3-c0d4-4e6c-0a1a-02eda3618dfd,RENT,1200,,,40,30
5362c590-f43b-463d-f39e-ee08bd1328a8,69555ca5-ed51-4477-d88f-2391f8fef50b,COLL,50000,,1000,,
0e7d6849-a9c7-4db6-67c5-21629b236c50,69555ca5-ed51-4477-d88f-2391f8fef50b,COMP,30000,,500,,
f5639738-6a7f-4af7-a089-5e4a9b4a7321,69555ca5-ed51-4477-d88f-2391f8fef50b,RENT,1200,,,40,30
bb499292-a388-47fb-84a0-01f31896ca61,f7688621-b8ea-42a7-b05a-02ec537f25b0,COLL,30000,,1000,,
394e42c5-ea1a-4a3c-97c8-b6b7fe4d358f,f7688621-b8ea-42a7-b05a-02ec537f25b0,COMP,25000,,500,,
e14ed0fe-a54b-4dac-f937-a5667f8504b3,f7688621-b8ea-42a7-b05a-02ec537f25b0,RENT,1200,,,40,30
0f34fdfd-4554-43d1-2cac-7f14fdd806b2,e2dd9612-d378-46ef-15ae-8de049cd23dd,COLL,50000,,1000,,
32a340cc-10c9-4c80-c37e-f580a98208df,e2dd9612-d378-46ef-15ae-8de049cd23dd,COMP,30000,,500,,
1632b242-3daf-4efa-a706-0489377d8c66,e2dd9612-d378-46ef-15ae-8de049cd23dd,RENT,1200,,,40,30
893fb5a6-18bd-4582-97f6-ae4fc9061f4d,4105d0cf-fc3a-44c2-7c9a-af1a989a96f5,COLL,30000,,500,,
ac35ba19-23d2-4cc8-74c9-d8ed877ece5c,4105d0cf-fc3a-44c2-7c9a-af1a989a96f5,COMP,30000,,500,,
48e45a58-eca4-49b1-1d35-f2f4f62decf9,4105d0cf-fc3a-44c2-7c9a-af1a989a96f5,RENT,1200,,,40,30
88b08602-4c81-430e-1aac-7cc1dc363077,4105d0cf-fc3a-44c2-7c9a-af1a989a96f5,TOW,150,,,,
499ffac8-e98f-41fb-a4be-856d4d8d1161,a510fb31-62e7-4c63-56f3-4a02c59baa7c,COLL,25000,,1000,,
dfffbeb4-35af-4347-168a-8866da6e44b0,a510fb31-62e7-4c63-56f3-4a02c59baa7c,COMP,25000,,500,,
af9cffe0-c609-4a6b-cf58-fb3b70ca4bbc,a510fb31-62e7-4c63-56f3-4a02c59baa7c,RENT,1200,,,40,30
cbf12485-de38-4950-0a1f-38fcc13ef34f,a510fb31-62e7-4c63-56f3-4a02c59baa7c,TOW,150,,,,
2a939a3f-2296-423c-9637-f244cbc403c0,2c658e85-236c-41ab-0bc1-48c23259cea4,COLL,50000,,500,,
8fe782c8-7689-4754-0bdc-c47a337eecd6,2c658e85-236c-41ab-0bc1-48c23259cea4,COMP,30000,,500,,
b1b06b54-c460-4060-f464-dc6fe53c76fd,2c658e85-236c-41ab-0bc1-48c23259cea4,RENT,1200,,,40,30
3d57b00d-37b6-435d-ae9d-be418397621a,2c658e85-236c-41ab-0bc1-48c23259cea4,TOW,150,,,,
4e4194e5-061a-4020-f1b7-1b63f93570d3,85a07afc-bd40-4794-77f1-47b7581a63f7,COLL,50000,,500,,
fb70cbed-4918-47d9-bd85-01c84bd2a34f,85a07afc-bd40-4794-77f1-47b7581a63f7,COMP,25000,,500,,
e102f88b-56c6-4ccf-2a48-fa0315e4b24e,85a07afc-bd40-4794-77f1-47b7581a63f7,RENT,1200,,,40,30
